IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Friends and family,ASSISTIVETECHSOURCE_ASSISTIVETECH_Friends_and_family,,,,,,,6.97,,,,,,7.0,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Self-made,ASSISTIVETECHSOURCE_ASSISTIVETECH_Self-made,,,,,,,7.32,,,,,,7.3,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Public,ASSISTIVETECHSOURCE_ASSISTIVETECH_Public,,,,,,,7.56,,,,,,7.6,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,NGO,ASSISTIVETECHSOURCE_ASSISTIVETECH_NGO,,,,,,,7.62,,,,,,7.6,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Sources of assistive products,NGO,ASSISTIVETECHSOURCE_ASSISTIVETECH_NGO,,,,,,,7.71,,,,,,7.7,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,NGO,ASSISTIVETECHSOURCE_ASSISTIVETECH_NGO,,,,,,,7.81,,,,,,7.8,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,70.64,,,,,,70.6,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,71.08,,,,,,71.1,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,EUR,Europe,Country,POL,Poland,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,74.2,,,,,,74.2,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SOURCESOFAT,Sources of assistive products (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Sources of assistive products,Private,ASSISTIVETECHSOURCE_ASSISTIVETECH_Private,,,,,,,74.36,,,,,,74.4,,,EN,2022-04-29T04:00:00.000Z
