Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5264515,GHED_GGHE-DCHE_SHA2011,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2003,,,,,,,,,55.08,55.08138275,,,,2025-12-05T13:23:08Z,2003,2003-01-01,2003-12-31
5265042,GHED_GGHE-DCHE_SHA2011,COUNTRY,BFA,AFR,Africa,YEAR,2002,,,,,,,,,25.31,25.31165123,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
5269429,GHED_GGHE-DCHE_SHA2011,COUNTRY,COK,WPR,Western Pacific,YEAR,2018,,,,,,,,,89.51,89.51423645,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
5269994,GHED_GGHE-DCHE_SHA2011,COUNTRY,PAK,EMR,Eastern Mediterranean,YEAR,2018,,,,,,,,,33.10,33.0989418,,,,2025-12-05T13:23:08Z,2018,2018-01-01,2018-12-31
5270693,GHED_GGHE-DCHE_SHA2011,COUNTRY,TON,WPR,Western Pacific,YEAR,2004,,,,,,,,,54.49,54.48614502,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
5271866,GHED_GGHE-DCHE_SHA2011,COUNTRY,DEU,EUR,Europe,YEAR,2007,,,,,,,,,75.56,75.55784607,,,,2025-12-05T13:23:08Z,2007,2007-01-01,2007-12-31
5272700,GHED_GGHE-DCHE_SHA2011,COUNTRY,TZA,AFR,Africa,YEAR,2004,,,,,,,,,34.28,34.27978897,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
5274452,GHED_GGHE-DCHE_SHA2011,COUNTRY,NGA,AFR,Africa,YEAR,2019,,,,,,,,,15.74,15.73634243,,,,2025-12-05T13:23:08Z,2019,2019-01-01,2019-12-31
5274782,GHED_GGHE-DCHE_SHA2011,COUNTRY,COD,AFR,Africa,YEAR,2015,,,,,,,,,16.68,16.67854881,,,,2025-12-05T13:23:08Z,2015,2015-01-01,2015-12-31
5281022,GHED_GGHE-DCHE_SHA2011,COUNTRY,GUY,AMR,Americas,YEAR,2020,,,,,,,,,73.94,73.939620970000007,,,,2025-12-05T13:23:08Z,2020,2020-01-01,2020-12-31
5281921,GHED_GGHE-DCHE_SHA2011,COUNTRY,GAB,AFR,Africa,YEAR,2023,,,,,,,,,65.69,65.685112,,,,2025-12-05T13:23:08Z,2023,2023-01-01,2023-12-31
