IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Satisfaction with assistive products and related services,Mainteinance and repair,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_repair,,,,,,,46.24,,,,,,46.2,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Satisfaction with assistive products and related services,Assessment and training,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_assessment,,,,,,,46.95,,,,,,46.9,,Survey conducted in Solola region. Survey conducted by Stichting Liliane Fonds,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Satisfaction with assistive products and related services,Mainteinance and repair,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_repair,,,,,,,47.14,,,,,,47.1,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Satisfaction with assistive products and related services,Assistive product(s),ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_APs,,,,,,,47.68,,,,,,47.7,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Satisfaction with assistive products and related services,Assessment and training,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_assessment,,,,,,,48.41,,,,,,48.4,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,AFR,Africa,Country,BFA,Burkina Faso,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Satisfaction with assistive products and related services,Assessment and training,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_assessment,,,,,,,48.46,,,,,,48.5,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Satisfaction with assistive products and related services,Mainteinance and repair,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_repair,,,,,,,48.64,,,,,,48.6,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,AFR,Africa,Country,KEN,Kenya,Year,2021,true,Assistive technology product,Total,ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL,Satisfaction with assistive products and related services,Mainteinance and repair,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_repair,,,,,,,48.66,,,,,,48.7,,,EN,2022-05-10T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Satisfaction with assistive products and related services,Assessment and training,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_assessment,,,,,,,48.77,,,,,,48.8,,,EN,2022-04-29T04:00:00.000Z
ASSISTIVETECH_SATISFACTIONSERVICES,Satisfaction with assistive products and related services (%),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2021,true,Assistive technology product,"Total, excluding spectacles",ASSISTIVETECHPRODUCT_ASSISTIVETECH_TOTAL_NOSPECS,Satisfaction with assistive products and related services,Mainteinance and repair,ASSISTIVETECHSATISERVICE_ASSISTIVETECH_sati_repair,,,,,,,49.01,,,,,,49.0,,,EN,2022-04-29T04:00:00.000Z
