Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3561403,GHED_EXT_pc_US_SHA2011,COUNTRY,PLW,WPR,Western Pacific,YEAR,2002,,,,,,,,,135.12,135.1226253,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3562979,GHED_EXT_pc_US_SHA2011,COUNTRY,LKA,SEAR,South-East Asia,YEAR,2012,,,,,,,,,0.42,0.41820638,,,,2025-12-05T13:23:08Z,2012,2012-01-01,2012-12-31
3563670,GHED_EXT_pc_US_SHA2011,COUNTRY,GUY,AMR,Americas,YEAR,2010,,,,,,,,,31.09,31.08814596,,,,2025-12-05T13:23:08Z,2010,2010-01-01,2010-12-31
3564246,GHED_EXT_pc_US_SHA2011,COUNTRY,CYP,EUR,Europe,YEAR,2002,,,,,,,,,5.34,5.3404525,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3565662,GHED_EXT_pc_US_SHA2011,COUNTRY,BRB,AMR,Americas,YEAR,2002,,,,,,,,,14.32,14.32326786,,,,2025-12-05T13:23:08Z,2002,2002-01-01,2002-12-31
3565919,GHED_EXT_pc_US_SHA2011,COUNTRY,MMR,SEAR,South-East Asia,YEAR,2014,,,,,,,,,5.31,5.30849695,,,,2025-12-05T13:23:08Z,2014,2014-01-01,2014-12-31
3566799,GHED_EXT_pc_US_SHA2011,COUNTRY,ATG,AMR,Americas,YEAR,2013,,,,,,,,,1.74,1.73930476,,,,2025-12-05T13:23:08Z,2013,2013-01-01,2013-12-31
3567233,GHED_EXT_pc_US_SHA2011,COUNTRY,ROU,EUR,Europe,YEAR,2011,,,,,,,,,0.06,0.06493394,,,,2025-12-05T13:23:08Z,2011,2011-01-01,2011-12-31
3567441,GHED_EXT_pc_US_SHA2011,COUNTRY,ERI,AFR,Africa,YEAR,2004,,,,,,,,,9.87,9.86811032,,,,2025-12-05T13:23:08Z,2004,2004-01-01,2004-12-31
3578368,GHED_EXT_pc_US_SHA2011,COUNTRY,GNB,AFR,Africa,YEAR,2022,,,,,,,,,12.52,12.5241791,,,,2025-12-05T13:23:08Z,2022,2022-01-01,2022-12-31
